EmployeeCode,NoOfDays,StartDate,EndDate,LeaveTypeCode,LeaveTypeName
183889,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
183889,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183890,,,,,
183891,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183891,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183892,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
183893,,,,,
183894,,,,,
183895,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
183897,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183897,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183898,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183899,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183899,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
183900,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183901,,,,,
183902,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
183903,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183904,,,,,
183905,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183906,,,,,
183907,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183908,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
183908,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
183908,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
183908,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
183908,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
183909,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
183909,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183909,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
183909,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
183909,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183910,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183910,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183911,,,,,
183912,,,,,
183913,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183913,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
183914,,,,,
183915,,,,,
183917,,,,,
183918,,,,,
183919,,,,,
183920,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183920,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
183920,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
183920,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183921,,,,,
183922,,,,,
183924,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
183925,,,,,
183926,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183926,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
183926,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
183926,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
183926,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183926,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
183926,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183926,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
183927,,,,,
183928,,,,,
183929,,,,,
183930,,,,,
183931,,,,,
183932,,,,,
183933,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
183935,,,,,
183936,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183937,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
183937,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183938,,,,,
183939,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183941,,,,,
183942,,,,,
183944,,,,,
183945,,,,,
183946,,,,,
183947,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183947,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
183947,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
183947,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183947,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
183947,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
183947,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183947,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183947,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183948,,,,,
183949,,,,,
183950,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183951,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183952,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
183953,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
183953,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
183953,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183954,,,,,
183955,,,,,
183956,,,,,
183957,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183958,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
183958,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
183959,,,,,
183960,,,,,
183961,,,,,
183962,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
183964,,,,,
183965,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183966,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183966,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183967,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
183968,,,,,
183969,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
183970,1.0,2024-12-26,2024-12-26,7.0,Day Off Leave
183970,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183970,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183971,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183971,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
183972,,,,,
183973,,,,,
183974,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
183976,,,,,
183977,,,,,
183979,,,,,
183980,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
183981,,,,,
183982,,,,,
183983,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183983,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
183983,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183983,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
183983,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183983,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
183983,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
183983,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183983,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183983,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183985,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
183986,,,,,
183988,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
183989,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183989,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183990,,,,,
183991,,,,,
183992,,,,,
183993,,,,,
183994,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
183995,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
183995,1.0,2025-01-21,2025-01-21,16.0,Unauthorized leave 
183995,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
183995,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
183995,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
183996,,,,,
183997,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183999,,,,,
184000,1.0,2024-12-27,2024-12-27,7.0,Day Off Leave
184001,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184002,,,,,
184003,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184003,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184003,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
184003,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184004,,,,,
184005,,,,,
184006,,,,,
184007,0.5,2024-12-23,2024-12-23,1.0,Annual Leave
184007,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184007,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184008,,,,,
184009,,,,,
184011,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
184011,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184011,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184011,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
184012,,,,,
184013,,,,,
184014,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
184014,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
184015,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184016,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
184016,4.0,2025-01-07,2025-01-10,1.0,Annual Leave
184016,2.0,2024-12-30,2024-12-31,1.0,Annual Leave
184016,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
184016,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
184016,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184016,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
184016,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184016,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
184016,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184017,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184017,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184018,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
184019,,,,,
184020,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184020,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184021,,,,,
184022,,,,,
184023,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184024,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184024,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184025,,,,,
184026,,,,,
184027,,,,,
184028,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
184029,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184030,,,,,
184031,,,,,
184032,,,,,
184033,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184034,,,,,
184035,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184035,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
184035,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
184036,,,,,
184037,,,,,
184038,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
184038,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
184038,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
184039,,,,,
184040,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184041,,,,,
184043,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184044,,,,,
184046,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184047,,,,,
184048,,,,,
184049,,,,,
184050,,,,,
184051,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
184051,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184052,,,,,
184053,,,,,
184054,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184055,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184057,,,,,
184058,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184058,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
184058,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184058,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184058,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184058,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184058,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
184059,1.0,2024-12-23,2024-12-23,7.0,Day Off Leave
184061,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184061,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184061,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
184061,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
184061,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
184061,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
184062,,,,,
184063,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
184064,,,,,
184067,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184067,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184067,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184068,,,,,
184069,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184070,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184070,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
184070,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
184071,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184072,,,,,
184074,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
184074,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184076,,,,,
184078,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184078,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184079,,,,,
184080,,,,,
184082,,,,,
184083,,,,,
184084,,,,,
184085,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
184086,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
184086,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184086,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184087,0.5,2024-12-30,2024-12-30,1.0,Annual Leave
184087,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
184087,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184088,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
184088,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
184092,,,,,
184093,,,,,
184095,,,,,
184097,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
184098,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
184099,,,,,
184100,,,,,
184101,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
184101,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184101,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184101,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184101,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184101,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184102,,,,,
184103,,,,,
184105,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184106,,,,,
184107,,,,,
184108,,,,,
184109,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184110,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184112,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184112,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184113,,,,,
184114,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184114,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184115,,,,,
184116,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184116,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
184117,,,,,
184118,,,,,
184119,,,,,
184120,,,,,
184121,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
184121,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
184121,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
184121,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
184121,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
184121,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
184121,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
184122,,,,,
184123,,,,,
184124,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
184124,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184125,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184126,,,,,
184127,,,,,
184128,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184128,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184129,,,,,
184130,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
184132,,,,,
184133,0.5,2025-01-06,2025-01-06,1.0,Annual Leave
184133,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
184134,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
184135,,,,,
184136,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184136,0.5,2025-01-09,2025-01-09,1.0,Annual Leave
184137,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
184138,,,,,
184139,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
184140,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
184140,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184141,,,,,
184142,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184144,,,,,
184145,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184146,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184148,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184148,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
184148,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184148,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184148,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184148,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
184148,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
184148,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184148,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
184149,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184149,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184149,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184149,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184150,,,,,
184151,,,,,
184152,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
184152,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
184153,,,,,
184154,,,,,
184155,,,,,
184156,,,,,
184157,,,,,
184158,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184158,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184158,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184159,,,,,
184160,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
184161,,,,,
184162,,,,,
184163,,,,,
184164,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
184165,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
184165,1.0,2025-01-07,2025-01-07,7.0,Day Off Leave
184166,,,,,
184167,,,,,
184168,,,,,
184170,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184171,,,,,
184172,,,,,
184173,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184174,0.5,2025-01-09,2025-01-09,1.0,Annual Leave
184176,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
184176,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
184176,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184176,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
184176,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184176,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184176,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184176,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
184176,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
184176,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
184176,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
184176,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184176,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184177,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184177,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184178,,,,,
184179,,,,,
184180,,,,,
184181,,,,,
184182,,,,,
184183,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
184183,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
184184,,,,,
184185,,,,,
184186,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
184187,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184188,,,,,
184189,,,,,
184190,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
184190,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184191,,,,,
184192,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
184193,,,,,
184194,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
184194,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
184195,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184196,,,,,
184197,,,,,
184199,,,,,
184200,,,,,
184201,,,,,
184202,,,,,
184204,,,,,
184206,,,,,
184207,,,,,
184209,,,,,
184210,,,,,
184211,,,,,
184212,,,,,
184213,,,,,
184214,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
184214,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184215,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
184216,,,,,
184217,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
184217,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
184217,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
184218,,,,,
184219,,,,,
184220,1.0,2025-01-17,2025-01-17,7.0,Day Off Leave
184220,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184220,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
184220,1.0,2024-12-27,2024-12-27,7.0,Day Off Leave
184221,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184221,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184221,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
184221,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184221,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184221,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184222,,,,,
184223,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184224,,,,,
184225,0.5,2025-01-08,2025-01-08,1.0,Annual Leave
184225,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184225,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184225,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184225,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
184226,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184227,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184228,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
184228,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184229,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
184230,,,,,
184231,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184231,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
184231,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184231,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
184231,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184231,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184232,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
184233,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184234,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184235,,,,,
184236,,,,,
184237,,,,,
184238,,,,,
184240,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
184241,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
184242,,,,,
184243,,,,,
184245,,,,,
184246,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
184247,,,,,
184248,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
184248,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184248,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184248,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184249,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184250,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
184251,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
184252,,,,,
184253,,,,,
184254,,,,,
184255,,,,,
184258,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
184259,,,,,
184261,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184261,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
184261,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184261,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184261,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184262,,,,,
184263,,,,,
184264,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
184264,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
184266,,,,,
184267,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
184268,,,,,
184269,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184270,,,,,
184271,,,,,
184272,,,,,
184273,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
184274,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
184274,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
184275,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184276,1.0,2024-12-27,2024-12-27,7.0,Day Off Leave
184276,1.0,2025-01-16,2025-01-16,7.0,Day Off Leave
184277,,,,,
184280,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184283,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
184283,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
184283,1.0,2025-01-08,2025-01-08,7.0,Day Off Leave
184284,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
184284,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
184284,1.0,2025-01-21,2025-01-21,16.0,Unauthorized leave 
184285,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
184285,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
184285,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
184286,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
184287,,,,,
184288,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
184289,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
184289,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
184289,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
184289,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
184289,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
184289,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
184289,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
184289,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
184289,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
184289,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
184289,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
184289,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
184289,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
184290,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
184290,1.0,2024-12-23,2024-12-23,7.0,Day Off Leave
184291,,,,,
184292,,,,,
184294,,,,,
184295,,,,,
184296,,,,,
184297,,,,,
184298,,,,,
184299,,,,,
184300,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
184300,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
184302,,,,,
184303,,,,,
